FIPS,FI Rate,Low Threshold Type,High Threshold Type,Cost Per Meal,Year
13205,0.21,SNAP,other nutrition pgm,2.4231599999999998,2009
13207,0.162,SNAP,other nutrition pgm,2.49428,2009
13209,0.187,SNAP,other nutrition pgm,2.6289,2009
13211,0.176,SNAP,other nutrition pgm,2.47396,2009
13213,0.189,SNAP,other nutrition pgm,2.4231599999999998,2009
13215,0.195,SNAP,other nutrition pgm,2.5857200000000002,2009
13217,0.188,SNAP,other nutrition pgm,2.47396,2009
13219,0.11,SNAP,other nutrition pgm,2.6542999999999997,2009
13221,0.168,SNAP,other nutrition pgm,2.8778200000000003,2009
13223,0.149,SNAP,other nutrition pgm,2.42062,2009
13225,0.214,SNAP,other nutrition pgm,2.34188,2009
13227,0.155,SNAP,other nutrition pgm,2.5577799999999997,2009
13229,0.175,SNAP,other nutrition pgm,2.61366,2009
13231,0.164,SNAP,other nutrition pgm,2.83718,2009
13233,0.18,SNAP,other nutrition pgm,2.45618,2009
13235,0.194,SNAP,other nutrition pgm,2.31394,2009
13237,0.184,SNAP,other nutrition pgm,2.44602,2009
13239,0.217,SNAP,other nutrition pgm,2.92608,2009
13241,0.173,SNAP,other nutrition pgm,2.54,2009
13243,0.25,SNAP,other nutrition pgm,2.82702,2009
13245,0.218,SNAP,other nutrition pgm,2.3622,2009
13247,0.181,SNAP,other nutrition pgm,2.36728,2009
13249,0.208,SNAP,other nutrition pgm,2.97942,2009
13251,0.233,SNAP,other nutrition pgm,2.2733,2009
13253,0.204,SNAP,other nutrition pgm,2.3545800000000003,2009
13255,0.225,SNAP,other nutrition pgm,2.47396,2009
13257,0.182,SNAP,other nutrition pgm,2.47396,2009
13259,0.235,SNAP,other nutrition pgm,2.62128,2009
13261,0.246,SNAP,other nutrition pgm,2.44094,2009
13263,0.232,SNAP,other nutrition pgm,2.8448,2009
13265,0.293,SNAP,other nutrition pgm,2.77622,2009
13267,0.184,SNAP,other nutrition pgm,2.20726,2009
13269,0.264,SNAP,other nutrition pgm,2.7559,2009
13271,0.252,SNAP,other nutrition pgm,2.2352,2009
13273,0.252,SNAP,other nutrition pgm,2.42062,2009
13275,0.198,SNAP,other nutrition pgm,2.46888,2009
13277,0.214,SNAP,other nutrition pgm,2.43332,2009
13279,0.217,SNAP,other nutrition pgm,2.39268,2009
13281,0.139,SNAP,other nutrition pgm,2.8397200000000002,2009
13283,0.239,SNAP,other nutrition pgm,2.65938,2009
13285,0.218,SNAP,other nutrition pgm,2.5146,2009
13287,0.249,SNAP,other nutrition pgm,2.50444,2009
13289,0.209,SNAP,other nutrition pgm,2.8143200000000004,2009
13291,0.158,SNAP,other nutrition pgm,2.49174,2009
13293,0.219,SNAP,other nutrition pgm,2.46888,2009
13295,0.173,SNAP,other nutrition pgm,2.47396,2009
13297,0.164,SNAP,other nutrition pgm,2.50698,2009
13299,0.205,SNAP,other nutrition pgm,2.34442,2009
13301,0.276,SNAP,other nutrition pgm,2.59334,2009
13303,0.253,SNAP,other nutrition pgm,2.4231599999999998,2009
13305,0.196,SNAP,other nutrition pgm,2.41046,2009
13307,0.197,SNAP,other nutrition pgm,2.84226,2009
13309,0.214,SNAP,other nutrition pgm,2.65938,2009
13311,0.178,SNAP,other nutrition pgm,2.49174,2009
13313,0.189,SNAP,other nutrition pgm,2.47396,2009
13315,0.233,SNAP,other nutrition pgm,2.85242,2009
13317,0.228,SNAP,other nutrition pgm,2.42062,2009
13319,0.229,SNAP,other nutrition pgm,2.60858,2009
13321,0.202,SNAP,other nutrition pgm,2.3368,2009
15001,0.162,SNAP,SNAP,,2009
15003,0.117,SNAP,SNAP,,2009
15007,0.146,SNAP,SNAP,,2009
15009,0.136,SNAP,SNAP,,2009
19001,0.124,SNAP,other nutrition pgm,2.8067,2009
19003,0.12,SNAP,other nutrition pgm,2.31902,2009
19005,0.154,SNAP,other nutrition pgm,2.4638,2009
19007,0.163,SNAP,other nutrition pgm,1.92278,2009
19009,0.124,SNAP,other nutrition pgm,2.26314,2009
19011,0.116,SNAP,other nutrition pgm,2.79146,2009
19013,0.146,SNAP,other nutrition pgm,2.22504,2009
19015,0.125,SNAP,other nutrition pgm,2.49936,2009
19017,0.109,SNAP,other nutrition pgm,2.413,2009
19019,0.127,SNAP,other nutrition pgm,2.40284,2009
19021,0.119,SNAP,other nutrition pgm,2.39522,2009
19023,0.128,SNAP,other nutrition pgm,2.68224,2009
19025,0.122,SNAP,other nutrition pgm,2.9489400000000003,2009
19027,0.108,SNAP,other nutrition pgm,2.40284,2009
19029,0.143,SNAP,other nutrition pgm,2.3850599999999997,2009
19031,0.11,SNAP,other nutrition pgm,2.50952,2009
19033,0.13,SNAP,other nutrition pgm,2.2352,2009
19035,0.098,SNAP,other nutrition pgm,2.43586,2009
19037,0.142,SNAP,other nutrition pgm,2.3901399999999997,2009
19039,0.134,SNAP,other nutrition pgm,2.3596600000000003,2009
19041,0.122,SNAP,other nutrition pgm,2.413,2009
19043,0.144,SNAP,other nutrition pgm,2.77114,2009
19045,0.133,SNAP,other nutrition pgm,2.18186,2009
19047,0.112,SNAP,other nutrition pgm,2.39522,2009
19049,0.098,SNAP,other nutrition pgm,2.59842,2009
19051,0.138,SNAP,other nutrition pgm,2.4511,2009
19053,0.156,SNAP,other nutrition pgm,2.2885400000000002,2009
19055,0.123,SNAP,other nutrition pgm,2.48158,2009
19057,0.147,SNAP,other nutrition pgm,2.19456,2009
19059,0.125,SNAP,other nutrition pgm,2.4257,2009
19061,0.121,SNAP,other nutrition pgm,2.26568,2009
19063,0.14,SNAP,other nutrition pgm,2.35712,2009
19065,0.15,SNAP,other nutrition pgm,2.53492,2009
19067,0.154,SNAP,other nutrition pgm,2.37744,2009
19069,0.131,SNAP,other nutrition pgm,2.61366,2009
19071,0.128,SNAP,other nutrition pgm,2.48158,2009
19073,0.116,SNAP,other nutrition pgm,2.50698,2009
19075,0.108,SNAP,other nutrition pgm,3.02006,2009
19077,0.116,SNAP,other nutrition pgm,2.7381200000000003,2009
19079,0.129,SNAP,other nutrition pgm,2.54508,2009
19081,0.146,SNAP,other nutrition pgm,2.8778200000000003,2009
19083,0.131,SNAP,other nutrition pgm,2.42062,2009
19085,0.116,SNAP,other nutrition pgm,2.5019,2009
19087,0.156,SNAP,other nutrition pgm,2.1209,2009
19089,0.145,SNAP,other nutrition pgm,2.9463999999999997,2009
19091,0.125,SNAP,other nutrition pgm,2.31902,2009
19093,0.116,SNAP,other nutrition pgm,2.3164800000000003,2009
19095,0.121,SNAP,other nutrition pgm,2.86258,2009
19097,0.142,SNAP,other nutrition pgm,2.10058,2009
19099,0.144,SNAP,other nutrition pgm,2.38252,2009
19101,0.16,SNAP,other nutrition pgm,2.43586,2009
19103,0.134,SNAP,other nutrition pgm,2.55016,2009
19105,0.129,SNAP,other nutrition pgm,2.40538,2009
19107,0.137,SNAP,other nutrition pgm,2.8321,2009
19109,0.117,SNAP,other nutrition pgm,2.5146,2009
19111,0.164,SNAP,other nutrition pgm,2.02692,2009
19113,0.122,SNAP,other nutrition pgm,2.29616,2009
19115,0.138,SNAP,other nutrition pgm,2.84226,2009
19117,0.135,SNAP,other nutrition pgm,2.18186,2009
19119,0.097,SNAP,other nutrition pgm,2.63144,2009
19121,0.115,SNAP,other nutrition pgm,2.8067,2009
19123,0.142,SNAP,other nutrition pgm,2.37998,2009
19125,0.119,SNAP,other nutrition pgm,2.39522,2009
19127,0.135,SNAP,other nutrition pgm,2.16408,2009
19129,0.11,SNAP,other nutrition pgm,2.48666,2009
19131,0.112,SNAP,other nutrition pgm,2.53492,2009
19133,0.142,SNAP,other nutrition pgm,2.3850599999999997,2009
19135,0.146,SNAP,other nutrition pgm,2.19964,2009
19137,0.156,SNAP,other nutrition pgm,2.40792,2009
19139,0.143,SNAP,other nutrition pgm,2.17678,2009
19141,0.113,SNAP,other nutrition pgm,2.20472,2009
19143,0.122,SNAP,other nutrition pgm,2.49936,2009
19145,0.147,SNAP,other nutrition pgm,2.3368,2009
19147,0.137,SNAP,other nutrition pgm,2.94386,2009
19149,0.096,SNAP,other nutrition pgm,2.3901399999999997,2009
19151,0.118,SNAP,other nutrition pgm,3.0175199999999998,2009
19153,0.12,SNAP,other nutrition pgm,2.31394,2009
19155,0.117,SNAP,other nutrition pgm,2.20218,2009
19157,0.125,SNAP,other nutrition pgm,2.39776,2009
19159,0.125,SNAP,other nutrition pgm,2.15392,2009
19161,0.12,SNAP,other nutrition pgm,2.7228800000000004,2009
19163,0.136,SNAP,other nutrition pgm,2.25298,2009
19165,0.101,SNAP,other nutrition pgm,2.29108,2009
19167,0.098,SNAP,other nutrition pgm,2.3850599999999997,2009
19169,0.14,SNAP,other nutrition pgm,2.30124,2009
19171,0.13,SNAP,other nutrition pgm,2.45618,2009
19173,0.133,SNAP,other nutrition pgm,2.3114,2009
19175,0.142,SNAP,other nutrition pgm,2.37236,2009
19177,0.155,SNAP,other nutrition pgm,2.43586,2009
19179,0.156,SNAP,other nutrition pgm,2.15138,2009
19181,0.107,SNAP,other nutrition pgm,2.4231599999999998,2009
19183,0.125,SNAP,other nutrition pgm,2.39522,2009
19185,0.135,SNAP,other nutrition pgm,2.14884,2009
19187,0.145,SNAP,other nutrition pgm,2.15646,2009
19189,0.149,SNAP,other nutrition pgm,2.52984,2009
19191,0.117,SNAP,other nutrition pgm,2.4003,2009
19193,0.13,SNAP,other nutrition pgm,2.34442,2009
19195,0.125,SNAP,other nutrition pgm,2.26822,2009
19197,0.139,SNAP,other nutrition pgm,2.69748,2009
16001,0.147,SNAP,other nutrition pgm,2.7203399999999998,2009
16003,0.213,SNAP,other nutrition pgm,4.16052,2009
16005,0.155,SNAP,other nutrition pgm,2.45872,2009
16007,0.139,SNAP,other nutrition pgm,2.90576,2009
16009,0.212,SNAP,other nutrition pgm,2.50444,2009
16011,0.146,SNAP,other nutrition pgm,2.54508,2009
16013,0.143,SNAP,other nutrition pgm,3.7668200000000005,2009
16015,0.157,SNAP,other nutrition pgm,3.08102,2009
16017,0.178,SNAP,other nutrition pgm,2.63144,2009
16019,0.131,SNAP,other nutrition pgm,2.52222,2009
16021,0.212,SNAP,other nutrition pgm,2.85242,2009
16023,0.148,SNAP,other nutrition pgm,3.7668200000000005,2009
16025,0.172,SNAP,other nutrition pgm,3.7668200000000005,2009
16027,0.184,SNAP,other nutrition pgm,2.44348,2009
16029,0.131,SNAP,other nutrition pgm,2.92608,2009
16031,0.145,SNAP,other nutrition pgm,2.7051,2009
16033,0.139,SNAP,other nutrition pgm,2.921,2009
16035,0.201,SNAP,other nutrition pgm,2.8321,2009
16037,0.138,SNAP,other nutrition pgm,3.7668200000000005,2009
16039,0.151,SNAP,other nutrition pgm,2.52984,2009
16041,0.138,SNAP,other nutrition pgm,2.6441399999999997,2009
16043,0.15,SNAP,other nutrition pgm,3.1724600000000005,2009
16045,0.178,SNAP,other nutrition pgm,3.08102,2009
16047,0.146,SNAP,other nutrition pgm,2.5679399999999997,2009
16049,0.194,SNAP,other nutrition pgm,2.8321,2009
16051,0.137,SNAP,other nutrition pgm,2.7304999999999997,2009
16053,0.141,SNAP,other nutrition pgm,2.54508,2009
16055,0.162,SNAP,other nutrition pgm,2.50444,2009
16057,0.172,SNAP,other nutrition pgm,2.91846,2009
16059,0.171,SNAP,other nutrition pgm,3.29184,2009
16061,0.146,SNAP,other nutrition pgm,2.8321,2009
16063,0.182,SNAP,other nutrition pgm,2.54508,2009
16065,0.198,SNAP,other nutrition pgm,2.921,2009
16067,0.14,SNAP,other nutrition pgm,2.54508,2009
16069,0.149,SNAP,other nutrition pgm,2.8448,2009
16071,0.144,SNAP,other nutrition pgm,2.89306,2009
16073,0.146,SNAP,other nutrition pgm,2.98196,2009
16075,0.169,SNAP,other nutrition pgm,3.1800800000000002,2009
16077,0.156,SNAP,other nutrition pgm,2.50444,2009
16079,0.213,SNAP,other nutrition pgm,2.54508,2009
16081,0.123,SNAP,other nutrition pgm,3.8328599999999997,2009
16083,0.148,SNAP,other nutrition pgm,2.44348,2009
16085,0.206,SNAP,other nutrition pgm,4.1757599999999995,2009
16087,0.17,SNAP,other nutrition pgm,2.8448,2009
17001,0.125,SNAP,other nutrition pgm,2.20726,2009
17003,0.215,SNAP,other nutrition pgm,2.65938,2009
17005,0.146,SNAP,other nutrition pgm,2.8752799999999996,2009
17007,0.171,SNAP,other nutrition pgm,2.1310599999999997,2009
17009,0.117,SNAP,other nutrition pgm,2.7178,2009
17011,0.144,SNAP,other nutrition pgm,2.4257,2009
17013,0.146,SNAP,other nutrition pgm,2.39776,2009
17015,0.148,SNAP,other nutrition pgm,2.4663399999999998,2009
17017,0.12,SNAP,other nutrition pgm,2.4257,2009
17019,0.158,SNAP,other nutrition pgm,2.37998,2009
17021,0.151,SNAP,other nutrition pgm,2.05486,2009
17023,0.166,SNAP,other nutrition pgm,2.4257,2009
17025,0.172,SNAP,other nutrition pgm,2.42062,2009
17027,0.119,SNAP,other nutrition pgm,2.08534,2009
17029,0.165,SNAP,other nutrition pgm,2.2352,2009
17031,0.161,SNAP,other nutrition pgm,2.36728,2009
17033,0.157,SNAP,other nutrition pgm,2.4257,2009
17035,0.144,SNAP,other nutrition pgm,2.7482800000000003,2009
17037,0.148,SNAP,other nutrition pgm,2.34696,2009
17039,0.125,SNAP,other nutrition pgm,2.50952,2009
17041,0.12,SNAP,other nutrition pgm,2.60604,2009
17043,0.103,SNAP,other nutrition pgm,2.4511,2009
17045,0.15,SNAP,other nutrition pgm,2.38252,2009
17047,0.134,SNAP,other nutrition pgm,2.7559,2009
17049,0.121,SNAP,other nutrition pgm,2.12852,2009
17051,0.166,SNAP,other nutrition pgm,2.12344,2009
17053,0.131,SNAP,other nutrition pgm,2.7990800000000005,2009
17055,0.185,SNAP,other nutrition pgm,2.3901399999999997,2009
17057,0.159,SNAP,other nutrition pgm,2.03708,2009
17059,0.161,SNAP,other nutrition pgm,2.65938,2009
17061,0.138,SNAP,other nutrition pgm,2.01676,2009
17063,0.136,SNAP,other nutrition pgm,2.1844,2009
17065,0.139,SNAP,other nutrition pgm,2.96672,2009
17067,0.153,SNAP,other nutrition pgm,2.04724,2009
17069,0.168,SNAP,other nutrition pgm,2.6568400000000003,2009
17071,0.138,SNAP,other nutrition pgm,2.21488,2009
17073,0.131,SNAP,other nutrition pgm,2.03708,2009
17075,0.135,SNAP,other nutrition pgm,2.49936,2009
17077,0.179,SNAP,other nutrition pgm,2.3317200000000002,2009
17079,0.132,SNAP,other nutrition pgm,2.921,2009
17081,0.158,SNAP,other nutrition pgm,2.1717,2009
17083,0.126,SNAP,other nutrition pgm,2.39776,2009
17085,0.126,SNAP,other nutrition pgm,2.43078,2009
17087,0.157,SNAP,other nutrition pgm,2.76606,2009
17089,0.126,SNAP,other nutrition pgm,2.29616,2009
17091,0.172,SNAP,other nutrition pgm,2.24028,2009
17093,0.109,SNAP,other nutrition pgm,2.20726,2009
17095,0.155,SNAP,other nutrition pgm,2.2453600000000002,2009
17099,0.152,SNAP,other nutrition pgm,2.1717,2009
17097,0.117,SNAP,other nutrition pgm,2.52476,2009
17101,0.159,SNAP,other nutrition pgm,2.42062,2009
17103,0.137,SNAP,other nutrition pgm,2.12344,2009
17105,0.144,SNAP,other nutrition pgm,2.12852,2009
17107,0.138,SNAP,other nutrition pgm,2.14376,2009
17115,0.171,SNAP,other nutrition pgm,2.19456,2009
17117,0.144,SNAP,other nutrition pgm,2.43332,2009
17119,0.147,SNAP,other nutrition pgm,2.3698200000000003,2009
17121,0.174,SNAP,other nutrition pgm,2.4257,2009
17123,0.137,SNAP,other nutrition pgm,2.71526,2009
17125,0.169,SNAP,other nutrition pgm,2.7432000000000003,2009
17127,0.146,SNAP,other nutrition pgm,2.86766,2009
17109,0.163,SNAP,other nutrition pgm,2.19202,2009
17111,0.112,SNAP,other nutrition pgm,2.3545800000000003,2009
17113,0.125,SNAP,other nutrition pgm,2.3317200000000002,2009
17129,0.111,SNAP,other nutrition pgm,2.78892,2009
17131,0.13,SNAP,other nutrition pgm,2.51714,2009
17133,0.097,SNAP,other nutrition pgm,2.49936,2009
17135,0.165,SNAP,other nutrition pgm,2.12344,2009
17137,0.141,SNAP,other nutrition pgm,2.1310599999999997,2009
17139,0.132,SNAP,other nutrition pgm,2.5654,2009
17141,0.146,SNAP,other nutrition pgm,1.87706,2009
17143,0.163,SNAP,other nutrition pgm,2.26568,2009
17145,0.167,SNAP,other nutrition pgm,2.3876,2009
17147,0.111,SNAP,other nutrition pgm,2.48158,2009
17149,0.136,SNAP,other nutrition pgm,2.50444,2009
17151,0.159,SNAP,other nutrition pgm,2.6568400000000003,2009
17153,0.218,SNAP,other nutrition pgm,2.65938,2009
17155,0.164,SNAP,other nutrition pgm,2.71526,2009
17157,0.143,SNAP,other nutrition pgm,2.16408,2009
17159,0.154,SNAP,other nutrition pgm,2.41808,2009
17161,0.14,SNAP,other nutrition pgm,2.23774,2009
17163,0.174,SNAP,other nutrition pgm,2.2885400000000002,2009
17165,0.165,SNAP,other nutrition pgm,2.13868,2009
17167,0.13,SNAP,other nutrition pgm,2.3241,2009
17169,0.12,SNAP,other nutrition pgm,2.79146,2009
17171,0.113,SNAP,other nutrition pgm,2.75082,2009
17173,0.136,SNAP,other nutrition pgm,2.41808,2009
17175,0.141,SNAP,other nutrition pgm,2.03708,2009
17177,0.16,SNAP,other nutrition pgm,2.25806,2009
17179,0.132,SNAP,other nutrition pgm,2.2885400000000002,2009
17181,0.18,SNAP,other nutrition pgm,2.1336,2009
17183,0.178,SNAP,other nutrition pgm,2.1336,2009
17185,0.151,SNAP,other nutrition pgm,2.5654,2009
17187,0.13,SNAP,other nutrition pgm,2.82194,2009
17189,0.122,SNAP,other nutrition pgm,2.33426,2009
17191,0.151,SNAP,other nutrition pgm,2.4231599999999998,2009
17193,0.138,SNAP,other nutrition pgm,2.4257,2009
17195,0.141,SNAP,other nutrition pgm,2.19456,2009
17197,0.123,SNAP,other nutrition pgm,2.31902,2009
17199,0.151,SNAP,other nutrition pgm,2.21234,2009
17201,0.193,SNAP,other nutrition pgm,2.23266,2009
17203,0.106,SNAP,other nutrition pgm,2.8575,2009
18001,0.194,SNAP,other nutrition pgm,2.2987,2009
18003,0.161,SNAP,other nutrition pgm,2.26314,2009
18005,0.141,SNAP,other nutrition pgm,2.22758,2009
18007,0.144,SNAP,other nutrition pgm,2.78638,2009
18009,0.184,SNAP,other nutrition pgm,2.41554,2009
18011,0.114,SNAP,other nutrition pgm,2.2225,2009
18013,0.145,SNAP,other nutrition pgm,3.19278,2009
18015,0.149,SNAP,other nutrition pgm,2.81178,2009
18017,0.17,SNAP,other nutrition pgm,1.98882,2009
18019,0.144,SNAP,other nutrition pgm,2.19202,2009
18021,0.167,SNAP,other nutrition pgm,1.93802,2009
18023,0.157,SNAP,other nutrition pgm,2.0955,2009
18025,0.194,SNAP,other nutrition pgm,2.8321,2009
18027,0.127,SNAP,other nutrition pgm,2.4003,2009
18033,0.17,SNAP,other nutrition pgm,2.3164800000000003,2009
18029,0.134,SNAP,other nutrition pgm,2.16916,2009
18031,0.165,SNAP,other nutrition pgm,2.10566,2009
18035,0.184,SNAP,other nutrition pgm,2.1717,2009
18037,0.118,SNAP,other nutrition pgm,2.38252,2009
18039,0.215,SNAP,other nutrition pgm,2.13868,2009
18041,0.216,SNAP,other nutrition pgm,2.2225,2009
18043,0.138,SNAP,other nutrition pgm,2.2606,2009
18045,0.171,SNAP,other nutrition pgm,2.4638,2009
18047,0.152,SNAP,other nutrition pgm,2.3596600000000003,2009
18049,0.175,SNAP,other nutrition pgm,2.25806,2009
18051,0.142,SNAP,other nutrition pgm,2.39776,2009
18053,0.188,SNAP,other nutrition pgm,2.159,2009
18055,0.153,SNAP,other nutrition pgm,2.39268,2009
18057,0.098,SNAP,other nutrition pgm,2.59334,2009
18059,0.121,SNAP,other nutrition pgm,2.17424,2009
18061,0.139,SNAP,other nutrition pgm,2.40284,2009
18063,0.114,SNAP,other nutrition pgm,2.2987,2009
18065,0.175,SNAP,other nutrition pgm,2.10312,2009
18067,0.203,SNAP,other nutrition pgm,2.18186,2009
18069,0.169,SNAP,other nutrition pgm,2.0955,2009
18071,0.159,SNAP,other nutrition pgm,2.11328,2009
18073,0.145,SNAP,other nutrition pgm,2.46888,2009
18075,0.167,SNAP,other nutrition pgm,2.29616,2009
18077,0.166,SNAP,other nutrition pgm,2.1259799999999998,2009
18079,0.179,SNAP,other nutrition pgm,2.48412,2009
18081,0.124,SNAP,other nutrition pgm,2.29108,2009
18083,0.151,SNAP,other nutrition pgm,2.40284,2009
18085,0.162,SNAP,other nutrition pgm,2.15646,2009
18091,0.172,SNAP,other nutrition pgm,2.17678,2009
18087,0.203,SNAP,other nutrition pgm,2.68478,2009
18089,0.181,SNAP,other nutrition pgm,2.14122,2009
18093,0.186,SNAP,other nutrition pgm,2.1082,2009
18095,0.167,SNAP,other nutrition pgm,2.19202,2009
18097,0.174,SNAP,other nutrition pgm,2.23012,2009
18099,0.172,SNAP,other nutrition pgm,2.07518,2009
18101,0.138,SNAP,other nutrition pgm,2.1971,2009
18103,0.199,SNAP,other nutrition pgm,1.91516,2009
18105,0.163,SNAP,other nutrition pgm,2.37998,2009
18107,0.147,SNAP,other nutrition pgm,2.32918,2009
18109,0.134,SNAP,other nutrition pgm,2.3164800000000003,2009
18111,0.147,SNAP,other nutrition pgm,2.70764,2009
18113,0.196,SNAP,other nutrition pgm,2.286,2009
18115,0.145,SNAP,other nutrition pgm,2.49682,2009
18117,0.186,SNAP,other nutrition pgm,2.39776,2009
18119,0.149,SNAP,other nutrition pgm,2.48412,2009
18121,0.176,SNAP,other nutrition pgm,2.3545800000000003,2009
18123,0.15,SNAP,other nutrition pgm,2.3901399999999997,2009
18125,0.156,SNAP,other nutrition pgm,2.6035,2009
18127,0.136,SNAP,other nutrition pgm,2.21742,2009
18129,0.125,SNAP,other nutrition pgm,2.7940000000000005,2009
18131,0.166,SNAP,other nutrition pgm,2.60604,2009
18133,0.152,SNAP,other nutrition pgm,2.1259799999999998,2009
18135,0.169,SNAP,other nutrition pgm,2.10058,2009
18137,0.154,SNAP,other nutrition pgm,2.76098,2009
18139,0.156,SNAP,other nutrition pgm,2.26568,2009
18143,0.185,SNAP,other nutrition pgm,2.40538,2009
18145,0.148,SNAP,other nutrition pgm,2.11582,2009
18147,0.143,SNAP,other nutrition pgm,2.69748,2009
18141,0.174,SNAP,other nutrition pgm,2.20218,2009
18149,0.192,SNAP,other nutrition pgm,2.7330400000000004,2009
18151,0.186,SNAP,other nutrition pgm,2.14376,2009
18153,0.159,SNAP,other nutrition pgm,2.48412,2009
18155,0.142,SNAP,other nutrition pgm,2.61366,2009
18157,0.17,SNAP,other nutrition pgm,2.30124,2009
18159,0.159,SNAP,other nutrition pgm,2.46888,2009
18161,0.156,SNAP,other nutrition pgm,2.7940000000000005,2009
18163,0.153,SNAP,other nutrition pgm,2.3164800000000003,2009
18165,0.173,SNAP,other nutrition pgm,2.47142,2009
18167,0.18,SNAP,other nutrition pgm,2.20218,2009
18169,0.176,SNAP,other nutrition pgm,2.3114,2009
18171,0.149,SNAP,other nutrition pgm,2.40538,2009
18173,0.116,SNAP,other nutrition pgm,2.49174,2009
18175,0.18,SNAP,other nutrition pgm,3.00228,2009
18177,0.18,SNAP,other nutrition pgm,2.17678,2009
18179,0.143,SNAP,other nutrition pgm,2.30378,2009
18181,0.156,SNAP,other nutrition pgm,2.33426,2009
18183,0.156,SNAP,other nutrition pgm,2.11328,2009
20001,0.155,SNAP,other nutrition pgm,2.57556,2009
20003,0.158,SNAP,other nutrition pgm,2.9718,2009
20005,0.164,SNAP,other nutrition pgm,2.5831799999999996,2009
20007,0.125,SNAP,other nutrition pgm,2.98704,2009
20009,0.134,SNAP,other nutrition pgm,2.52222,2009
20011,0.152,SNAP,other nutrition pgm,2.57556,2009
20013,0.145,SNAP,other nutrition pgm,2.58826,2009
20015,0.133,SNAP,other nutrition pgm,2.53238,2009
20017,0.131,SNAP,other nutrition pgm,2.25806,2009
20019,0.159,SNAP,other nutrition pgm,2.3368,2009
20021,0.168,SNAP,other nutrition pgm,2.66954,2009
20023,0.12,SNAP,other nutrition pgm,2.60096,2009
20025,0.119,SNAP,other nutrition pgm,2.7533600000000003,2009
20027,0.113,SNAP,other nutrition pgm,2.5831799999999996,2009
20029,0.132,SNAP,other nutrition pgm,2.57556,2009
20031,0.135,SNAP,other nutrition pgm,2.6619200000000003,2009
20033,0.114,SNAP,other nutrition pgm,3.05308,2009
20035,0.152,SNAP,other nutrition pgm,2.51714,2009
